"leafID","leafID2","species","ind","leaf","trt","spore_assay","processor","spore_counter","date_counted","count1","count2","count3","prop","perc_lesion","leaf_area_cm2","lesion_area_cm2","asymp","notes","omit","easting","northing","date_proc"
621,"621S","PSME",7,1,"T","S",NA,"LMR",2019-08-10,"0","0","0","NA",43.19,0.75,0.32,NA,NA,NA,606903,4022641,2019-06-06
621,"621C","PSME",7,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",0,0.63,0,NA,NA,NA,606903,4022641,2019-06-06
622,"622S","PSME",8,1,"T","S",NA,"LMR",2019-08-10,"2","2","2","NA",9.79,0.6,0.06,NA,NA,NA,606903,4022641,2019-06-06
622,"622C","PSME",8,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",9.46,0.54,0.05,NA,NA,NA,606903,4022641,2019-06-06
623,"623S","PSME",9,1,"T","S",NA,"LMR",2019-08-10,"4","8","11","NA",21.23,0.57,0.12,NA,NA,NA,606907,4022622,2019-06-06
623,"623C","PSME",9,1,"T","C",NA,"SF",2019-08-13,"62","NA","NA","1",37.36,0.46,0.17,NA,NA,NA,606907,4022622,2019-06-06
624,"624S","PSME",10,1,"T","S",NA,"LMR",2019-08-10,"0","1","2","NA",24.25,0.76,0.18,NA,NA,NA,606907,4022622,2019-06-06
624,"624C","PSME",10,1,"T","C",NA,"SF",2019-08-13,"68","NA","NA","1",65.29,0.72,0.47,NA,NA,NA,606907,4022622,2019-06-06
625,"625S","PSME",11,1,"T","S",NA,"LMR",2019-08-10,"0","0","0","NA",11.2,0.87,0.1,NA,NA,NA,606909,4022621,2019-06-06
625,"625C","PSME",11,1,"T","C",NA,"SF",2019-08-13,"43","NA","NA","1",27.5,0.93,0.25,NA,NA,NA,606909,4022621,2019-06-06
626,"626S","PSME",12,1,"T","S",NA,"LMR",2019-08-10,"0","0","0","NA",20.89,0.46,0.1,NA,NA,NA,606909,4022621,2019-06-06
626,"626C","PSME",12,1,"T","C",NA,"SF",2019-08-13,"13","NA","NA","1",30.26,0.58,0.17,NA,NA,NA,606909,4022621,2019-06-06
627,"627S","PSME",13,1,"T","S",NA,"LMR",2019-08-10,"3","1","7","NA",0,0.73,0,NA,NA,NA,606910,4022564,2019-06-06
627,"627C","PSME",13,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",0,0.75,0,NA,NA,NA,606910,4022564,2019-06-06
628,"628S","PSME",14,1,"T","S",NA,"LMR",2019-08-10,"0","0","0","NA",0,0.46,0,NA,NA,NA,606904,4022565,2019-06-06
628,"628C","PSME",14,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",0,0.42,0,NA,NA,NA,606904,4022565,2019-06-06
629,"629S","PSME",15,1,"T","S",NA,"LMR",2019-08-10,"2","1","1","NA",0,0.77,0,NA,NA,NA,606915,4022556,2019-06-06
629,"629C","PSME",15,1,"T","C",NA,"SF",2019-08-13,"14","NA","NA","1",0,0.67,0,NA,NA,NA,606915,4022556,2019-06-06
630,"630S","PSME",16,1,"T","S",NA,"LMR",2019-08-10,"3","2","1","NA",0,0.45,0,NA,NA,NA,606915,4022556,2019-06-06
630,"630C","PSME",16,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",0,0.22,0,NA,NA,NA,606915,4022556,2019-06-06
631,"631S","PSME",17,1,"T","S",NA,"LMR",2019-08-11,"0","0","1","NA",0,0.7,0,NA,NA,NA,606915,4022556,2019-06-06
631,"631C","PSME",17,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",0,0.73,0,NA,NA,NA,606915,4022556,2019-06-06
632,"632S","PSME",18,1,"T","S",NA,"LMR",2019-08-11,"2","0","0","NA",0,0.66,0,NA,NA,NA,606915,4022556,2019-06-06
632,"632C","PSME",18,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",0,0.44,0,NA,NA,NA,606915,4022556,2019-06-06
633,"633S","PSME",19,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",0,0.61,0,NA,NA,NA,606916,4022556,2019-06-06
633,"633C","PSME",19,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",0,0.58,0,NA,NA,NA,606916,4022556,2019-06-06
634,"634S","PSME",20,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",13.64,0.71,0.1,NA,NA,NA,606903,4022549,2019-06-06
634,"634C","PSME",20,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",0,0.67,0,NA,NA,NA,606903,4022549,2019-06-06
635,"635S","PSME",21,1,"T","S",NA,"LMR",2019-08-11,"2","0","0","NA",71.5,0.47,0.34,NA,NA,NA,606903,4022549,2019-06-06
635,"635C","PSME",21,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",39.51,0.35,0.14,NA,NA,NA,606903,4022549,2019-06-06
636,"636S","PSME",22,1,"T","S",NA,"LMR",2019-08-11,"0","0","2","NA",72.76,0.53,0.39,NA,NA,NA,606903,4022549,2019-06-06
636,"636C","PSME",22,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",40.85,0.56,0.23,NA,NA,NA,606903,4022549,2019-06-06
637,"637S","PSME",23,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",92.91,0.35,0.32,NA,NA,NA,606903,4022549,2019-06-06
637,"637C","PSME",23,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",51.59,0.33,0.17,NA,NA,NA,606903,4022549,2019-06-06
638,"638S","PSME",24,1,"T","S",NA,"LMR",2019-08-11,"0","0","1","NA",51.26,0.55,0.28,NA,NA,NA,606902,4022549,2019-06-06
638,"638C","PSME",24,1,"T","C",NA,"SF",2019-08-13,"13","NA","NA","1",25.53,0.61,0.16,NA,NA,NA,606902,4022549,2019-06-06
639,"639S","PSME",25,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",37.81,0.57,0.22,NA,NA,NA,606902,4022549,2019-06-06
639,"639C","PSME",25,1,"T","C",NA,"SF",2019-08-13,"160","NA","NA","1",26.75,0.51,0.14,NA,NA,NA,606902,4022549,2019-06-06
640,"640S","PSME",26,1,"T","S",NA,"LMR",2019-08-11,"9","5","6","NA",48.82,0.62,0.3,NA,NA,NA,606902,4022549,2019-06-06
640,"640C","PSME",26,1,"T","C",NA,"SF",2019-08-13,"91","NA","NA","1",15.45,0.72,0.11,NA,NA,NA,606902,4022549,2019-06-06
641,"641S","PSME",27,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",41.16,0.52,0.21,NA,NA,NA,606908,4022549,2019-06-06
641,"641C","PSME",27,1,"T","C",NA,"SF",2019-08-13,"14","NA","NA","1",34.26,0.54,0.18,NA,NA,NA,606908,4022549,2019-06-06
642,"642S","PSME",28,1,"T","S",NA,"LMR",2019-08-11,"1","0","0","NA",26.73,0.55,0.15,NA,NA,NA,606908,4022549,2019-06-06
642,"642C","PSME",28,1,"T","C",NA,"SF",2019-08-13,"22","NA","NA","1",17.03,0.67,0.11,NA,NA,NA,606908,4022549,2019-06-06
643,"643S","PSME",29,1,"T","S",NA,"LMR",2019-08-11,"2","0","1","NA",28.07,0.75,0.21,NA,NA,NA,606908,4022549,2019-06-06
643,"643C","PSME",29,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",24.02,0.91,0.22,NA,NA,NA,606908,4022549,2019-06-06
644,"644S","PSME",30,1,"T","S",NA,"LMR",2019-08-11,"2","5","6","NA",58.69,0.98,0.57,NA,NA,NA,606900,4022555,2019-06-06
644,"644C","PSME",30,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",28.85,1.12,0.32,NA,NA,NA,606900,4022555,2019-06-06
645,"645S","PSME",31,1,"T","S",NA,"LMR",2019-08-11,"2","0","0","NA",43.85,0.41,0.18,NA,NA,NA,606900,4022555,2019-06-06
645,"645C","PSME",31,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",0,0.36,0,NA,NA,NA,606900,4022555,2019-06-06
646,"646S","PSME",32,1,"T","S",NA,"LMR",2019-08-11,"1","2","2","NA",46.31,0.56,0.26,NA,NA,NA,606900,4022555,2019-06-06
646,"646C","PSME",32,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",52.84,0.54,0.29,NA,NA,NA,606900,4022555,2019-06-06
647,"647S","PSME",1,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606887,4022700,2019-06-06
647,"647C","PSME",1,2,"C","C",NA,"SF",2019-08-13,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606887,4022700,2019-06-06
648,"648S","PSME",2,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606900,4022661,2019-06-06
648,"648C","PSME",2,2,"C","C",NA,"SF",2019-08-13,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606900,4022661,2019-06-06
649,"649S","PSME",5,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606902,4022649,2019-06-06
649,"649C","PSME",5,2,"C","C",NA,"SF",2019-08-13,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606902,4022649,2019-06-06
650,"650S","PSME",6,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606903,4022641,2019-06-06
650,"650C","PSME",6,2,"C","C",NA,"SF",2019-08-13,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606903,4022641,2019-06-06
651,"651S","PSME",9,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606907,4022622,2019-06-06
651,"651C","PSME",9,2,"C","C",NA,"SF",2019-08-13,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606907,4022622,2019-06-06
652,"652S","PSME",13,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606910,4022564,2019-06-06
652,"652C","PSME",13,2,"C","C",NA,"SF",2019-08-13,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606910,4022564,2019-06-06
653,"653S","PSME",17,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606915,4022556,2019-06-06
653,"653C","PSME",17,2,"C","C",NA,"SF",2019-08-13,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606915,4022556,2019-06-06
654,"654S","PSME",21,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606903,4022549,2019-06-06
654,"654C","PSME",21,2,"C","C",NA,"SF",2019-08-13,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606903,4022549,2019-06-06
655,"655S","PSME",25,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606902,4022549,2019-06-06
655,"655C","PSME",25,2,"C","C",NA,"SF",2019-08-13,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606902,4022549,2019-06-06
656,"656S","PSME",29,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606908,4022549,2019-06-06
656,"656C","PSME",29,2,"C","C",NA,"SF",2019-08-13,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606908,4022549,2019-06-06
657,"657S","UMCAD",1,1,"T","S",NA,"LMR",2019-08-09,"6","3","2","NA",73.97,1.23,0.91,NA,NA,NA,606337,4023885,2019-06-06
657,"657C","UMCAD",1,1,"T","C",NA,"NA",NA,"NA","NA","NA","NA",66.89,1.23,0.82,NA,NA,NA,606337,4023885,2019-06-06
658,"658S","UMCAD",2,1,"T","S",NA,"LMR",2019-08-09,"1","0","0","NA",10.58,1.23,0.13,NA,"knobby spores",NA,606340,4023892,2019-06-06
658,"658C","UMCAD",2,1,"T","C",NA,"NA",NA,"NA","NA","NA","NA",56.92,1.23,0.7,NA,NA,NA,606340,4023892,2019-06-06
659,"659S","UMCAD",3,1,"T","S",NA,"LMR",2019-08-09,"31","17","18","NA",48.29,1.23,0.59,NA,"lots of almost sporangi",NA,606339,4023930,2019-06-06
659,"659C","UMCAD",3,1,"T","C",NA,"NA",NA,"NA","NA","NA","NA",91.3,1.23,1.12,NA,NA,NA,606339,4023930,2019-06-06
660,"660S","UMCAD",4,1,"T","S",NA,"LMR",2019-08-09,"NA","NA","NA","NA",48.22,1.23,0.59,NA,"too goopy",NA,606332,4023935,2019-06-06
660,"660C","UMCAD",4,1,"T","C",NA,"NA",NA,"NA","NA","NA","NA",78.12,1.23,0.96,NA,NA,NA,606332,4023935,2019-06-06
661,"661S","UMCAD",5,1,"T","S",NA,"LMR",2019-08-09,"2","1","1","NA",0,1.23,0,NA,"not well inoculated, only tip",NA,606304,4023969,2019-06-06
661,"661C","UMCAD",5,1,"T","C",NA,"NA",NA,"NA","NA","NA","NA",0,1.23,0,NA,"not well inoculated, only tip",NA,606304,4023969,2019-06-06
662,"662S","UMCAD",6,1,"T","S",NA,"LMR",2019-08-09,"1","6","1","NA",39.38,1.23,0.48,NA,"knobby spores",NA,606250,4023998,2019-06-06
662,"662C","UMCAD",6,1,"T","C",NA,"NA",NA,"NA","NA","NA","NA",61.8,1.23,0.76,NA,NA,NA,606250,4023998,2019-06-06
663,"663S","UMCAD",7,1,"T","S",NA,"LMR",2019-08-09,"6","3","3","NA",67.64,1.23,0.83,NA,NA,NA,606244,4024008,2019-06-06
663,"663C","UMCAD",7,1,"T","C",NA,"NA",NA,"NA","NA","NA","NA",21.07,1.23,0.26,NA,NA,NA,606244,4024008,2019-06-06
664,"664S","UMCAD",8,1,"T","S",NA,"LMR",2019-08-09,"0","0","0","NA",57.82,1.23,0.71,NA,"knobby",NA,606197,4024054,2019-06-06
664,"664C","UMCAD",8,1,"T","C",NA,"NA",NA,"NA","NA","NA","NA",96.16,1.23,1.18,NA,NA,NA,606197,4024054,2019-06-06
665,"665S","UMCAD",9,1,"T","S",NA,"LMR",2019-08-09,"0","1","3","NA",0.37,1.23,0,NA,"knobby",NA,606182,4024058,2019-06-06
665,"665C","UMCAD",9,1,"T","C",NA,"NA",NA,"NA","NA","NA","NA",2.6,1.23,0.03,NA,NA,NA,606182,4024058,2019-06-06
666,"666S","UMCAD",10,1,"T","S",NA,"LMR",2019-08-09,"0","1","0","NA",NA,NA,NA,NA,"goopy and knobby. Image too unclear to lesion",NA,606076,4023188,2019-06-06
666,"666C","UMCAD",10,1,"T","C",NA,"NA",NA,"NA","NA","NA","NA",NA,NA,NA,NA,"image too unclear for lesion",NA,606076,4023188,2019-06-06
667,"667S","UMCAD",1,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606337,4023885,2019-06-06
667,"667C","UMCAD",1,2,"C","C",NA,"NA",NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,606337,4023885,2019-06-06
668,"668S","UMCAD",2,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606340,4023892,2019-06-06
668,"668C","UMCAD",2,2,"C","C",NA,"NA",NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,606340,4023892,2019-06-06
669,"669S","UMCAD",3,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606339,4023930,2019-06-06
669,"669C","UMCAD",3,2,"C","C",NA,"NA",NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,606339,4023930,2019-06-06
670,"670S","UMCAD",4,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606332,4023935,2019-06-06
670,"670C","UMCAD",4,2,"C","C",NA,"NA",NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,606332,4023935,2019-06-06
671,"671S","UMCAD",5,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606304,4023969,2019-06-06
671,"671C","UMCAD",5,2,"C","C",NA,"NA",NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,606304,4023969,2019-06-06
672,"672S","UMCAD",6,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606250,4023998,2019-06-06
672,"672C","UMCAD",6,2,"C","C",NA,"NA",NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,606250,4023998,2019-06-06
673,"673S","UMCAD",7,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606244,4024008,2019-06-06
673,"673C","UMCAD",7,2,"C","C",NA,"NA",NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,606244,4024008,2019-06-06
674,"674S","UMCAD",8,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606197,4024054,2019-06-06
674,"674C","UMCAD",8,2,"C","C",NA,"NA",NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,606197,4024054,2019-06-06
675,"675S","UMCAD",9,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606182,4024058,2019-06-06
675,"675C","UMCAD",9,2,"C","C",NA,"NA",NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,606182,4024058,2019-06-06
676,"676S","UMCAD",10,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606076,4023188,2019-06-06
676,"676C","UMCAD",10,2,"C","C",NA,"NA",NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,606076,4023188,2019-06-06
677,"677S","LIDED",1,1,"T","S",NA,"LMR",2019-08-09,"16","32","25","NA",36.01,1.23,0.44,NA,NA,NA,606272,4023981,2019-06-06
677,"677C","LIDED",1,1,"T","C",NA,"NA",NA,"NA","NA","NA","NA",3.16,1.23,0.04,NA,NA,NA,606272,4023981,2019-06-06
678,"678S","LIDED",2,1,"T","S",NA,"LMR",2019-08-09,"116","100","53","NA",25.72,1.23,0.32,NA,NA,NA,606273,4023980,2019-06-06
678,"678C","LIDED",2,1,"T","C",NA,"NA",NA,"NA","NA","NA","NA",72.92,1.23,0.89,NA,NA,NA,606273,4023980,2019-06-06
679,"679S","LIDED",3,1,"T","S",NA,"LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,"not well inoculated, only tip",NA,606250,4023998,2019-06-06
679,"679C","LIDED",3,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,1.23,0,NA,NA,NA,606250,4023998,2019-06-06
680,"680S","LIDED",4,1,"T","S",NA,"LMR",2019-08-09,"0","1","0","NA",0.82,1.23,0.01,NA,NA,NA,606244,4024008,2019-06-06
680,"680C","LIDED",4,1,"T","C",NA,"LMR",2019-08-14,"4","NA","NA","1",2.43,1.23,0.03,NA,NA,NA,606244,4024008,2019-06-06
681,"681S","LIDED",5,1,"T","S",NA,"LMR",2019-08-09,"1","1","2","NA",0.84,1.23,0.01,NA,NA,NA,606244,4024008,2019-06-06
681,"681C","LIDED",5,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0.98,1.23,0.01,NA,NA,NA,606244,4024008,2019-06-06
682,"682S","LIDED",6,1,"T","S",NA,"LMR",2019-08-09,"3","2","2","NA",4.53,1.23,0.06,NA,NA,NA,606239,4024020,2019-06-06
682,"682C","LIDED",6,1,"T","C",NA,"LMR",2019-08-14,"2","NA","NA","1",6.48,1.23,0.08,NA,NA,NA,606239,4024020,2019-06-06
683,"683S","LIDED",7,1,"T","S",NA,"LMR",2019-08-09,"15","27","17","NA",32.76,1.23,0.4,NA,NA,NA,606214,4024021,2019-06-06
683,"683C","LIDED",7,1,"T","C",NA,"LMR",2019-08-14,"1","NA","NA","1",2.21,1.23,0.03,NA,NA,NA,606214,4024021,2019-06-06
684,"684S","LIDED",8,1,"T","S",NA,"LMR",2019-08-09,"0","1","2","NA",0.38,1.23,0,NA,NA,NA,606214,4024021,2019-06-06
684,"684C","LIDED",8,1,"T","C",NA,"LMR",2019-08-14,"5","NA","NA","1",1.15,1.23,0.01,NA,NA,NA,606214,4024021,2019-06-06
685,"685S","LIDED",9,1,"T","S",NA,"LMR",2019-08-09,"9","20","14","NA",11.63,1.23,0.14,NA,NA,NA,606219,4024035,2019-06-06
685,"685C","LIDED",9,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",9.44,1.23,0.12,NA,NA,NA,606219,4024035,2019-06-06
686,"686S","LIDED",10,1,"T","S",NA,"LMR",2019-08-09,"0","0","0","NA",1.92,1.23,0.02,NA,NA,NA,606211,4024034,2019-06-06
686,"686C","LIDED",10,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",9.71,1.23,0.12,NA,NA,NA,606211,4024034,2019-06-06
687,"687S","LIDED",1,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606272,4023981,2019-06-06
687,"687C","LIDED",1,2,"C","C",NA,"LMR",2019-08-15,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606272,4023981,2019-06-06
688,"688S","LIDED",2,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606273,4023980,2019-06-06
688,"688C","LIDED",2,2,"C","C",NA,"LMR",2019-08-15,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606273,4023980,2019-06-06
689,"689S","LIDED",3,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606250,4023998,2019-06-06
689,"689C","LIDED",3,2,"C","C",NA,"LMR",2019-08-15,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606250,4023998,2019-06-06
690,"690S","LIDED",4,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606244,4024008,2019-06-06
690,"690C","LIDED",4,2,"C","C",NA,"LMR",2019-08-15,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606244,4024008,2019-06-06
691,"691S","LIDED",5,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606244,4024008,2019-06-06
691,"691C","LIDED",5,2,"C","C",NA,"LMR",2019-08-15,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606244,4024008,2019-06-06
692,"692S","LIDED",6,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606239,4024020,2019-06-06
692,"692C","LIDED",6,2,"C","C",NA,"LMR",2019-08-15,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606239,4024020,2019-06-06
693,"693S","LIDED",7,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606214,4024021,2019-06-06
693,"693C","LIDED",7,2,"C","C",NA,"LMR",2019-08-15,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606214,4024021,2019-06-06
694,"694S","LIDED",8,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606214,4024021,2019-06-06
694,"694C","LIDED",8,2,"C","C",NA,"LMR",2019-08-15,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606214,4024021,2019-06-06
695,"695S","LIDED",9,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606219,4024035,2019-06-06
695,"695C","LIDED",9,2,"C","C",NA,"LMR",2019-08-15,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606219,4024035,2019-06-06
696,"696S","LIDED",10,2,"C","S",NA,"LMR",2019-08-09,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606211,4024034,2019-06-06
696,"696C","LIDED",10,2,"C","C",NA,"LMR",2019-08-15,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606211,4024034,2019-06-06
697,"NA","CONTROL",1,NA,"T","S",NA,NA,NA,"0","0","0",NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA
698,"NA","CONTROL",2,NA,"T","S",NA,NA,NA,"0","0","0",NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA
699,"NA","CONTROL",3,NA,"T","S",NA,NA,NA,"0","0","0",NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA
700,"NA","CONTROL",4,NA,"T","S",NA,NA,NA,"0","0","0",NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA
701,"NA","CONTROL",5,NA,"T","S",NA,NA,NA,"0","0","0",NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA
702,"NA","CONTROL",6,NA,"T","S",NA,NA,NA,"0","1","0",NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA
703,"NA","CONTROL",7,NA,"T","S",NA,NA,NA,"0","0","0",NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA
704,"NA","CONTROL",8,NA,"T","S",NA,NA,NA,"0","0","0",NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA
